prefix,number,gridid,X_centroid,Y_centroid,y,x,Field,Field1,Shape_Length,Shape_Area
H,4159,H4159,-7,54,54.482177000000000,-7.359655000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4159,J4159,-6,54,54.464165000000001,-5.817459000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4160,H4160,-7,54,54.491160999999998,-7.359515000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4160,J4160,-6,54,54.473143000000000,-5.816981000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4161,H4161,-7,55,54.500143999999999,-7.359375000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4161,J4161,-6,54,54.482120999999999,-5.816503000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4162,H4162,-7,55,54.509127999999997,-7.359234000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4162,J4162,-6,54,54.491098999999998,-5.816024000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4163,H4163,-7,55,54.518112000000002,-7.359093000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4163,J4163,-6,55,54.500076000000000,-5.815545000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4164,H4164,-7,55,54.527096000000000,-7.358953000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4164,J4164,-6,55,54.509053999999999,-5.815066000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4165,H4165,-7,55,54.536079999999998,-7.358812000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4165,J4165,-6,55,54.518031999999998,-5.814586000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4166,H4166,-7,55,54.545062999999999,-7.358671000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4166,J4166,-6,55,54.527009999999997,-5.814107000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4167,H4167,-7,55,54.554046999999997,-7.358530000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4167,J4167,-6,55,54.535988000000003,-5.813627000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4168,H4168,-7,55,54.563031000000002,-7.358389000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4168,J4168,-6,55,54.544964999999998,-5.813147000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4169,H4169,-7,55,54.572015000000000,-7.358248000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4169,J4169,-6,55,54.553942999999997,-5.812666000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4170,H4170,-7,55,54.580998000000001,-7.358107000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4170,J4170,-6,55,54.562921000000003,-5.812185000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4171,H4171,-7,55,54.589981999999999,-7.357966000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4171,J4171,-6,55,54.571899000000002,-5.811704000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4172,H4172,-7,55,54.598965999999997,-7.357824000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4172,J4172,-6,55,54.580876000000004,-5.811223000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4173,H4173,-7,55,54.607948999999998,-7.357683000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4173,J4173,-6,55,54.589854000000003,-5.810742000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4174,H4174,-7,55,54.616933000000003,-7.357541000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4174,J4174,-6,55,54.598832000000002,-5.810260000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4175,H4175,-7,55,54.625917000000001,-7.357400000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4175,J4175,-6,55,54.607809000000003,-5.809778000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4176,H4176,-7,55,54.634900000000002,-7.357258000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4176,J4176,-6,55,54.616787000000002,-5.809295000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4177,H4177,-7,55,54.643884000000000,-7.357116000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4177,J4177,-6,55,54.625765000000001,-5.808813000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4178,H4178,-7,55,54.652867000000001,-7.356975000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4178,J4178,-6,55,54.634742000000003,-5.808330000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4179,H4179,-7,55,54.661850999999999,-7.356833000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4179,J4179,-6,55,54.643720000000002,-5.807847000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4180,H4180,-7,55,54.670833999999999,-7.356691000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4180,J4180,-6,55,54.652697000000003,-5.807363000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4181,H4181,-7,55,54.679817999999997,-7.356549000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4181,J4181,-6,55,54.661675000000002,-5.806880000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4182,H4182,-7,55,54.688802000000003,-7.356407000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4183,H4183,-7,55,54.697785000000003,-7.356264000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4184,H4184,-7,55,54.706769000000001,-7.356122000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4185,H4185,-7,55,54.715752000000002,-7.355980000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4186,H4186,-7,55,54.724736000000000,-7.355837000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4186,J4186,-6,55,54.706563000000003,-5.804457000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4187,H4187,-7,55,54.733719000000001,-7.355695000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4187,J4187,-6,55,54.715539999999997,-5.803972000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4188,H4188,-7,55,54.742702999999999,-7.355552000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4188,J4188,-6,55,54.724516999999999,-5.803487000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4189,H4189,-7,55,54.751685999999999,-7.355410000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4189,J4189,-6,55,54.733494999999998,-5.803001000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4190,H4190,-7,55,54.760669000000000,-7.355267000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4190,J4190,-6,55,54.742471999999999,-5.802515000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4191,H4191,-7,55,54.769652999999998,-7.355124000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4191,J4191,-6,55,54.751449999999998,-5.802028000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4192,H4192,-7,55,54.778635999999999,-7.354981000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4192,J4192,-6,55,54.760427000000000,-5.801542000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4193,H4193,-7,55,54.787619999999997,-7.354838000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4193,J4193,-6,55,54.769404000000002,-5.801055000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4194,H4194,-7,55,54.796602999999998,-7.354695000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4194,J4194,-6,55,54.778382000000001,-5.800568000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4195,H4195,-7,55,54.805585999999998,-7.354552000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4195,J4195,-6,55,54.787359000000002,-5.800080000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4196,H4196,-7,55,54.814570000000003,-7.354409000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4196,J4196,-6,55,54.796335999999997,-5.799593000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4197,H4197,-7,55,54.823552999999997,-7.354266000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4197,J4197,-6,55,54.805314000000003,-5.799105000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4198,H4198,-7,55,54.832535999999998,-7.354122000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4198,J4198,-6,55,54.814290999999997,-5.798616000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4199,H4199,-7,55,54.841520000000003,-7.353979000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4199,J4199,-6,55,54.823267999999999,-5.798128000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4200,C4200,-7,55,54.850419000000002,-7.338266000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4201,C4201,-7,55,54.859402000000003,-7.338119000000000,0,0,4000.000000000000000,1000000.000000000000000
D,4201,D4201,-6,55,54.840938999999999,-5.781595000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4202,C4202,-7,55,54.868386000000001,-7.337972000000000,0,0,4000.000000000000000,1000000.000000000000000
D,4202,D4202,-6,55,54.849916999999998,-5.781102000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4203,C4203,-7,55,54.877369000000002,-7.337825000000000,0,0,4000.000000000000000,1000000.000000000000000
D,4203,D4203,-6,55,54.858893999999999,-5.780609000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4204,C4204,-7,55,54.886352000000002,-7.337677000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4205,C4205,-7,55,54.895335000000003,-7.337530000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4206,C4206,-7,55,54.904318000000004,-7.337382000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4207,C4207,-7,55,54.913302000000002,-7.337235000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4208,C4208,-7,55,54.922285000000002,-7.337087000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4209,C4209,-7,55,54.931268000000003,-7.336939000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4210,C4210,-7,55,54.940251000000004,-7.336792000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4211,C4211,-7,55,54.949233999999997,-7.336644000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4212,C4212,-7,55,54.958216999999998,-7.336496000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4213,C4213,-7,55,54.967199999999998,-7.336348000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4214,C4214,-7,55,54.976182999999999,-7.336200000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4215,C4215,-7,55,54.985166000000000,-7.336051000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4216,C4216,-7,55,54.994149000000000,-7.335903000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4217,C4217,-7,55,55.003132999999998,-7.335755000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4218,C4218,-7,55,55.012115999999999,-7.335606000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4218,H4218,-7,54,54.113745999999999,-7.350054000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4219,C4219,-7,55,55.021099000000000,-7.335458000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4219,H4219,-7,54,54.122729999999997,-7.349913000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4220,C4220,-7,55,55.030082000000000,-7.335309000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4220,H4220,-7,54,54.131715000000000,-7.349773000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4221,C4221,-7,55,55.039065000000001,-7.335160000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4221,H4221,-7,54,54.140698999999998,-7.349632000000000,0,0,4000.000000000000000,1000000.000000000000000
C,4222,C4222,-7,55,55.048046999999997,-7.335012000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4222,H4222,-7,54,54.149684000000001,-7.349491000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4223,H4223,-7,54,54.158667999999999,-7.349350000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4224,H4224,-7,54,54.167651999999997,-7.349209000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4225,H4225,-7,54,54.176636000000002,-7.349068000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4226,H4226,-7,54,54.185620999999998,-7.348927000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4227,H4227,-7,54,54.194605000000003,-7.348786000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4228,H4228,-7,54,54.203589000000001,-7.348645000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4229,H4229,-7,54,54.212572999999999,-7.348503000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4230,H4230,-7,54,54.221558000000002,-7.348362000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4231,H4231,-7,54,54.230542000000000,-7.348220000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4232,H4232,-7,54,54.239525999999998,-7.348079000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4233,H4233,-7,54,54.248510000000003,-7.347937000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4234,H4234,-7,54,54.257494000000001,-7.347795000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4234,J4234,-6,54,54.239435000000000,-5.813998000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4235,H4235,-7,54,54.266478999999997,-7.347654000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4235,J4235,-6,54,54.248412999999999,-5.813524000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4236,H4236,-7,54,54.275463000000002,-7.347512000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4236,J4236,-6,54,54.257390999999998,-5.813048000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4237,H4237,-7,54,54.284447000000000,-7.347370000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4237,J4237,-6,54,54.266370000000002,-5.812573000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4238,H4238,-7,54,54.293430999999998,-7.347228000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4238,J4238,-6,54,54.275348000000001,-5.812097000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4239,H4239,-7,54,54.302415000000003,-7.347086000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4239,J4239,-6,54,54.284326000000000,-5.811621000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4240,H4240,-7,54,54.311399000000002,-7.346943000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4240,J4240,-6,54,54.293303999999999,-5.811145000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4241,H4241,-7,54,54.320383000000000,-7.346801000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4241,J4241,-6,54,54.302281999999998,-5.810669000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4242,H4242,-7,54,54.329366999999998,-7.346659000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4242,J4242,-6,54,54.311259999999997,-5.810192000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4243,H4243,-7,54,54.338351000000003,-7.346516000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4243,J4243,-6,54,54.320238000000003,-5.809715000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4244,H4244,-7,54,54.347335000000001,-7.346374000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4244,J4244,-6,54,54.329216000000002,-5.809238000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4245,H4245,-7,54,54.356318999999999,-7.346231000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4245,J4245,-6,54,54.338194000000001,-5.808760000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4246,H4246,-7,54,54.365302999999997,-7.346088000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4246,J4246,-6,54,54.347172999999998,-5.808282000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4247,H4247,-7,54,54.374287000000002,-7.345946000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4247,J4247,-6,54,54.356150999999997,-5.807804000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4248,H4248,-7,54,54.383271000000001,-7.345803000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4248,J4248,-6,54,54.365129000000003,-5.807326000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4249,H4249,-7,54,54.392254999999999,-7.345660000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4249,J4249,-6,54,54.374107000000002,-5.806847000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4250,H4250,-7,54,54.401238999999997,-7.345517000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4250,J4250,-6,54,54.383085000000001,-5.806369000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4251,H4251,-7,54,54.410223000000002,-7.345374000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4251,J4251,-6,54,54.392062000000003,-5.805889000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4252,H4252,-7,54,54.419207000000000,-7.345231000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4252,J4252,-6,54,54.401040000000002,-5.805410000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4253,H4253,-7,54,54.428190999999998,-7.345087000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4253,J4253,-6,54,54.410018000000001,-5.804930000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4254,H4254,-7,54,54.437175000000003,-7.344944000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4254,J4254,-6,54,54.418996000000000,-5.804451000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4255,H4255,-7,54,54.446159000000002,-7.344801000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4255,J4255,-6,54,54.427973999999999,-5.803970000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4256,H4256,-7,54,54.455143000000000,-7.344657000000000,0,0,4000.000000000000000,1000000.000000000000000
J,4256,J4256,-6,54,54.436951999999998,-5.803490000000000,0,0,4000.000000000000000,1000000.000000000000000
H,4257,H4257,-7,54,54.464126000000000,-7.344514000000000,0,0,4000.000000000000000,1000000.000000000000000
